instance_pre,instance_post,mean_syn_cnt,cs_weight
EPG(PB08)_R7,PEN_b(PB06b)_L9,0.0,0.0
EPG(PB08)_R7,PEN_b(PB06b)_R2,0.0,0.0
EPG(PB08)_R7,PEN_b(PB06b)_R3,0.0,0.0
EPG(PB08)_R7,PEN_b(PB06b)_R4,0.0,0.0
EPG(PB08)_R7,PEN_b(PB06b)_R5,0.0,0.0
EPG(PB08)_R7,PEN_b(PB06b)_R6,1.5,1.25
EPG(PB08)_R7,PEN_b(PB06b)_R7,41.666666666666664,26.375
EPG(PB08)_R7,PEN_b(PB06b)_R8,19.5,25.0
EPG(PB08)_R7,PEN_b(PB06b)_R9,7.0,4.875
EPG(PB08)_R8,PEN_b(PB06b)_L2,5.5,6.125
EPG(PB08)_R8,PEN_b(PB06b)_L3,27.75,25.5
EPG(PB08)_R8,PEN_b(PB06b)_L4,0.0,0.375
EPG(PB08)_R8,PEN_b(PB06b)_L5,0.0,0.0
EPG(PB08)_R8,PEN_b(PB06b)_L6,0.0,0.0
EPG(PB08)_R8,PEN_b(PB06b)_L7,0.0,0.0
EPG(PB08)_R8,PEN_b(PB06b)_L8,0.0,0.0
EPG(PB08)_R8,PEN_b(PB06b)_L9,0.0,0.0
EPG(PB08)_R8,PEN_b(PB06b)_R2,4.5,4.875
EPG(PB08)_R8,PEN_b(PB06b)_R3,0.0,0.0
EPG(PB08)_R8,PEN_b(PB06b)_R4,0.0,0.0
EPG(PB08)_R8,PEN_b(PB06b)_R5,0.0,0.0
EPG(PB08)_R8,PEN_b(PB06b)_R6,0.0,0.0
EPG(PB08)_R8,PEN_b(PB06b)_R7,0.0,1.25
EPG(PB08)_R8,PEN_b(PB06b)_R8,29.0,26.375
EPG(PB08)_R8,PEN_b(PB06b)_R9,18.75,25.0
