instance_pre,instance_post,mean_syn_cnt,cs_weight
PEN_a(PB06a)_R7,PEN_b(PB06b)_R6,3.25,6.75
PEN_a(PB06a)_R7,PEN_b(PB06b)_R7,7.0,8.375
PEN_a(PB06a)_R7,PEN_b(PB06b)_R8,14.0,5.125
PEN_a(PB06a)_R7,PEN_b(PB06b)_R9,9.5,7.75
PEN_a(PB06a)_R8,PEN_b(PB06b)_L2,0.0,0.0
PEN_a(PB06a)_R8,PEN_b(PB06b)_L3,2.0,1.5
PEN_a(PB06a)_R8,PEN_b(PB06b)_L4,2.5,6.25
PEN_a(PB06a)_R8,PEN_b(PB06b)_L5,1.0,0.125
PEN_a(PB06a)_R8,PEN_b(PB06b)_L6,0.0,0.0
PEN_a(PB06a)_R8,PEN_b(PB06b)_L7,0.0,0.0
PEN_a(PB06a)_R8,PEN_b(PB06b)_L8,0.0,0.0
PEN_a(PB06a)_R8,PEN_b(PB06b)_L9,0.0,0.0
PEN_a(PB06a)_R8,PEN_b(PB06b)_R2,15.0,7.75
PEN_a(PB06a)_R8,PEN_b(PB06b)_R3,5.0,6.25
PEN_a(PB06a)_R8,PEN_b(PB06b)_R4,8.5,8.125
PEN_a(PB06a)_R8,PEN_b(PB06b)_R5,12.0,6.5
PEN_a(PB06a)_R8,PEN_b(PB06b)_R6,4.5,8.125
PEN_a(PB06a)_R8,PEN_b(PB06b)_R7,10.0,6.75
PEN_a(PB06a)_R8,PEN_b(PB06b)_R8,18.5,8.375
PEN_a(PB06a)_R8,PEN_b(PB06b)_R9,4.5,5.125
PEN_a(PB06a)_R9,PEN_b(PB06b)_L2,6.0,1.5
PEN_a(PB06a)_R9,PEN_b(PB06b)_L3,4.0,6.25
PEN_a(PB06a)_R9,PEN_b(PB06b)_L4,0.0,0.125
PEN_a(PB06a)_R9,PEN_b(PB06b)_L5,0.0,0.0
PEN_a(PB06a)_R9,PEN_b(PB06b)_L6,0.0,0.0
PEN_a(PB06a)_R9,PEN_b(PB06b)_L7,0.0,0.0
PEN_a(PB06a)_R9,PEN_b(PB06b)_L8,0.0,0.0
PEN_a(PB06a)_R9,PEN_b(PB06b)_L9,0.0,0.0
PEN_a(PB06a)_R9,PEN_b(PB06b)_R2,6.0,5.125
PEN_a(PB06a)_R9,PEN_b(PB06b)_R3,6.0,7.75
PEN_a(PB06a)_R9,PEN_b(PB06b)_R4,7.5,6.25
PEN_a(PB06a)_R9,PEN_b(PB06b)_R5,19.0,8.125
PEN_a(PB06a)_R9,PEN_b(PB06b)_R6,7.5,6.5
PEN_a(PB06a)_R9,PEN_b(PB06b)_R7,10.0,8.125
PEN_a(PB06a)_R9,PEN_b(PB06b)_R8,16.0,6.75
PEN_a(PB06a)_R9,PEN_b(PB06b)_R9,5.75,8.375
