instance_pre,instance_post,mean_syn_cnt,cs_weight
PEN_a(PB06a)_R6,PEG(PB07)_L5,1.5,1.25
PEN_a(PB06a)_R6,PEG(PB07)_L6,0.0,0.375
PEN_a(PB06a)_R6,PEG(PB07)_L7,0.0,0.0
PEN_a(PB06a)_R6,PEG(PB07)_L8,0.0,0.0
PEN_a(PB06a)_R6,PEG(PB07)_R1,0.0,0.0
PEN_a(PB06a)_R6,PEG(PB07)_R2,0.0,0.0
PEN_a(PB06a)_R6,PEG(PB07)_R3,0.0,0.0
PEN_a(PB06a)_R6,PEG(PB07)_R4,1.0,0.25
PEN_a(PB06a)_R6,PEG(PB07)_R5,1.0,1.5
PEN_a(PB06a)_R6,PEG(PB07)_R6,0.0,0.25
PEN_a(PB06a)_R6,PEG(PB07)_R7,0.0,0.0
PEN_a(PB06a)_R6,PEG(PB07)_R8,0.0,0.0
PEN_a(PB06a)_R7,PEG(PB07)_L1,0.0,0.0
PEN_a(PB06a)_R7,PEG(PB07)_L2,0.0,0.0
PEN_a(PB06a)_R7,PEG(PB07)_L3,0.0,0.5
PEN_a(PB06a)_R7,PEG(PB07)_L4,1.0,1.25
PEN_a(PB06a)_R7,PEG(PB07)_L5,0.0,0.375
PEN_a(PB06a)_R7,PEG(PB07)_L6,0.0,0.0
PEN_a(PB06a)_R7,PEG(PB07)_L7,0.0,0.0
PEN_a(PB06a)_R7,PEG(PB07)_L8,0.0,0.0
PEN_a(PB06a)_R7,PEG(PB07)_R1,0.0,0.0
PEN_a(PB06a)_R7,PEG(PB07)_R2,0.0,0.0
PEN_a(PB06a)_R7,PEG(PB07)_R3,0.0,0.0
PEN_a(PB06a)_R7,PEG(PB07)_R4,0.0,0.0
PEN_a(PB06a)_R7,PEG(PB07)_R5,0.0,0.25
PEN_a(PB06a)_R7,PEG(PB07)_R6,3.0,1.5
PEN_a(PB06a)_R7,PEG(PB07)_R7,0.0,0.25
PEN_a(PB06a)_R7,PEG(PB07)_R8,0.0,0.0
PEN_a(PB06a)_R8,PEG(PB07)_L1,0.0,0.0
PEN_a(PB06a)_R8,PEG(PB07)_L2,1.0,0.5
PEN_a(PB06a)_R8,PEG(PB07)_L3,1.0,1.25
PEN_a(PB06a)_R8,PEG(PB07)_L4,0.0,0.375
PEN_a(PB06a)_R8,PEG(PB07)_L5,0.0,0.0
PEN_a(PB06a)_R8,PEG(PB07)_L6,0.0,0.0
PEN_a(PB06a)_R8,PEG(PB07)_L7,0.0,0.0
PEN_a(PB06a)_R8,PEG(PB07)_L8,0.0,0.0
PEN_a(PB06a)_R8,PEG(PB07)_R1,0.0,0.0
PEN_a(PB06a)_R8,PEG(PB07)_R2,0.0,0.0
PEN_a(PB06a)_R8,PEG(PB07)_R3,0.0,0.0
PEN_a(PB06a)_R8,PEG(PB07)_R4,0.0,0.0
PEN_a(PB06a)_R8,PEG(PB07)_R5,0.0,0.0
PEN_a(PB06a)_R8,PEG(PB07)_R6,0.0,0.25
PEN_a(PB06a)_R8,PEG(PB07)_R7,0.0,1.5
PEN_a(PB06a)_R8,PEG(PB07)_R8,0.0,0.25
PEN_a(PB06a)_R9,PEG(PB07)_L1,0.0,0.5
PEN_a(PB06a)_R9,PEG(PB07)_L2,0.0,1.25
PEN_a(PB06a)_R9,PEG(PB07)_L3,0.0,0.375
PEN_a(PB06a)_R9,PEG(PB07)_L4,0.0,0.0
PEN_a(PB06a)_R9,PEG(PB07)_L5,0.0,0.0
PEN_a(PB06a)_R9,PEG(PB07)_L6,0.0,0.0
PEN_a(PB06a)_R9,PEG(PB07)_L7,0.0,0.0
PEN_a(PB06a)_R9,PEG(PB07)_L8,0.0,0.0
PEN_a(PB06a)_R9,PEG(PB07)_R1,0.0,0.25
PEN_a(PB06a)_R9,PEG(PB07)_R2,0.0,0.0
PEN_a(PB06a)_R9,PEG(PB07)_R3,0.0,0.0
PEN_a(PB06a)_R9,PEG(PB07)_R4,0.0,0.0
PEN_a(PB06a)_R9,PEG(PB07)_R5,0.0,0.0
PEN_a(PB06a)_R9,PEG(PB07)_R6,0.0,0.0
PEN_a(PB06a)_R9,PEG(PB07)_R7,0.0,0.25
PEN_a(PB06a)_R9,PEG(PB07)_R8,1.0,1.5
