instance_pre,instance_post,conn_num,tot_syn_cnt,mean_syn_cnt,syn_cnt_sd
PEG(PB07)_L9,PEG(PB07)_R8,0,0,0.0,0.0
PEG(PB07)_L9,PEN_a(PB06a)_L7,0,0,0.0,0.0
PEG(PB07)_L9,PEN_a(PB06a)_R4,0,0,0.0,0.0
PEG(PB07)_L9,PEN_a(PB06a)_R3,0,0,0.0,0.0
PEG(PB07)_L9,PEN_a(PB06a)_L2,1,2,2.0,0.0
PEG(PB07)_L9,PEN_a(PB06a)_R6,0,0,0.0,0.0
PEG(PB07)_L9,PEN_a(PB06a)_L6,0,0,0.0,0.0
PEG(PB07)_L9,PEN_a(PB06a)_L4,0,0,0.0,0.0
PEG(PB07)_L9,PEN_a(PB06a)_R5,0,0,0.0,0.0
PEG(PB07)_L9,PEN_a(PB06a)_R2,1,1,1.0,0.0
PEG(PB07)_L9,PEN_a(PB06a)_R7,0,0,0.0,0.0
PEG(PB07)_L9,PEN_a(PB06a)_R8,0,0,0.0,0.0
PEG(PB07)_L9,PEN_a(PB06a)_L8,0,0,0.0,0.0
PEG(PB07)_L9,PEN_a(PB06a)_R9,0,0,0.0,0.0
PEG(PB07)_L9,PEN_a(PB06a)_L9,1,2,2.0,0.0
PEG(PB07)_L9,PEN_a(PB06a)_L3,0,0,0.0,0.0
PEG(PB07)_L9,PEN_a(PB06a)_L5,0,0,0.0,0.0
PEG(PB07)_L9,PEN_b(PB06b)_L4,0,0,0.0,0.0
PEG(PB07)_L9,PEN_b(PB06b)_R4,0,0,0.0,0.0
PEG(PB07)_L9,PEN_b(PB06b)_L6,0,0,0.0,0.0
PEG(PB07)_L9,PEN_b(PB06b)_R7,0,0,0.0,0.0
PEG(PB07)_L9,PEN_b(PB06b)_R2,1,11,11.0,0.0
PEG(PB07)_L9,PEN_b(PB06b)_R5,0,0,0.0,0.0
PEG(PB07)_L9,PEN_b(PB06b)_R6,0,0,0.0,0.0
PEG(PB07)_L9,PEN_b(PB06b)_R3,0,0,0.0,0.0
PEG(PB07)_L9,PEN_b(PB06b)_R8,0,0,0.0,0.0
PEG(PB07)_L9,PEN_b(PB06b)_R9,0,0,0.0,0.0
PEG(PB07)_L9,PEN_b(PB06b)_L9,1,1,1.0,0.0
PEG(PB07)_L9,PEN_b(PB06b)_L7,0,0,0.0,0.0
PEG(PB07)_L9,PEN_b(PB06b)_L8,0,0,0.0,0.0
PEG(PB07)_L9,PEN_b(PB06b)_L5,0,0,0.0,0.0
PEG(PB07)_L9,PEN_b(PB06b)_L2,1,15,15.0,0.0
PEG(PB07)_L9,PEN_b(PB06b)_L3,1,3,3.0,0.0
PEG(PB07)_R5,EPG(PB08)_L3,0,0,0.0,0.0
PEG(PB07)_R5,EPG(PB08)_R4,1,1,1.0,0.0
PEG(PB07)_R5,EPG(PB08)_R3,0,0,0.0,0.0
PEG(PB07)_R5,EPG(PB08)_L6,0,0,0.0,0.0
PEG(PB07)_R5,EPG(PB08)_L1,0,0,0.0,0.0
PEG(PB07)_R5,EPG(PB08)_R2,0,0,0.0,0.0
PEG(PB07)_R5,EPG(PB08)_L4,3,4,1.3333333333333333,0.5773502691896257
PEG(PB07)_R5,EPG(PB08)_R5,3,10,3.3333333333333335,2.516611478423583
PEG(PB07)_R5,EPG(PB08)_L5,3,7,2.3333333333333335,0.5773502691896257
PEG(PB07)_R5,EPG(PB08)_L2,0,0,0.0,0.0
PEG(PB07)_R5,EPG(PB08)_R6,1,1,1.0,0.0
PEG(PB07)_R5,EPG(PB08)_R7,0,0,0.0,0.0
PEG(PB07)_R5,EPG(PB08)_L7,0,0,0.0,0.0
PEG(PB07)_R5,EPG(PB08)_L8,0,0,0.0,0.0
PEG(PB07)_R5,EPG(PB08)_R8,0,0,0.0,0.0
PEG(PB07)_R5,EPG(PB08)_R1,0,0,0.0,0.0
PEG(PB07)_R5,Delta7(PB15)_L6R3_L,0,0,0.0,0.0
PEG(PB07)_R5,Delta7(PB15)_L5R4_L,0,0,0.0,0.0
PEG(PB07)_R5,Delta7(PB15)_L4R5_R,0,0,0.0,0.0
PEG(PB07)_R5,Delta7(PB15)_L1L9R8_R,1,1,1.0,0.0
PEG(PB07)_R5,Delta7(PB15)_L8R1R9_L,0,0,0.0,0.0
PEG(PB07)_R5,Delta7(PB15)_L3R6_R,0,0,0.0,0.0
PEG(PB07)_R5,Delta7(PB15)_L7R2_L,0,0,0.0,0.0
PEG(PB07)_R5,Delta7(PB15)_L2R7_R,1,1,1.0,0.0
PEG(PB07)_R5,PEG(PB07)_R1,0,0,0.0,0.0
PEG(PB07)_R5,PEG(PB07)_L5,1,3,3.0,0.0
PEG(PB07)_R5,PEG(PB07)_L6,0,0,0.0,0.0
PEG(PB07)_R5,PEG(PB07)_R6,0,0,0.0,0.0
PEG(PB07)_R5,PEG(PB07)_R4,0,0,0.0,0.0
PEG(PB07)_R5,PEG(PB07)_L4,0,0,0.0,0.0
PEG(PB07)_R5,PEG(PB07)_R2,0,0,0.0,0.0
PEG(PB07)_R5,PEG(PB07)_R3,0,0,0.0,0.0
PEG(PB07)_R5,PEG(PB07)_L3,0,0,0.0,0.0
PEG(PB07)_R5,PEG(PB07)_R7,0,0,0.0,0.0
PEG(PB07)_R5,PEG(PB07)_L7,0,0,0.0,0.0
PEG(PB07)_R5,PEG(PB07)_L8,0,0,0.0,0.0
PEG(PB07)_R5,PEG(PB07)_R9,0,0,0.0,0.0
PEG(PB07)_R5,PEG(PB07)_L1,0,0,0.0,0.0
PEG(PB07)_R5,PEG(PB07)_L2,0,0,0.0,0.0
PEG(PB07)_R5,PEG(PB07)_L9,0,0,0.0,0.0
PEG(PB07)_R5,PEG(PB07)_R8,0,0,0.0,0.0
PEG(PB07)_R5,PEN_a(PB06a)_L7,0,0,0.0,0.0
PEG(PB07)_R5,PEN_a(PB06a)_R4,0,0,0.0,0.0
PEG(PB07)_R5,PEN_a(PB06a)_R3,0,0,0.0,0.0
PEG(PB07)_R5,PEN_a(PB06a)_L2,0,0,0.0,0.0
PEG(PB07)_R5,PEN_a(PB06a)_R6,1,2,2.0,0.0
PEG(PB07)_R5,PEN_a(PB06a)_L6,2,5,2.5,2.1213203435596424
PEG(PB07)_R5,PEN_a(PB06a)_L4,0,0,0.0,0.0
PEG(PB07)_R5,PEN_a(PB06a)_R5,0,0,0.0,0.0
PEG(PB07)_R5,PEN_a(PB06a)_R2,0,0,0.0,0.0
PEG(PB07)_R5,PEN_a(PB06a)_R7,0,0,0.0,0.0
PEG(PB07)_R5,PEN_a(PB06a)_R8,0,0,0.0,0.0
PEG(PB07)_R5,PEN_a(PB06a)_L8,0,0,0.0,0.0
PEG(PB07)_R5,PEN_a(PB06a)_R9,0,0,0.0,0.0
PEG(PB07)_R5,PEN_a(PB06a)_L9,0,0,0.0,0.0
PEG(PB07)_R5,PEN_a(PB06a)_L3,0,0,0.0,0.0
PEG(PB07)_R5,PEN_a(PB06a)_L5,0,0,0.0,0.0
PEG(PB07)_R5,PEN_b(PB06b)_L4,0,0,0.0,0.0
PEG(PB07)_R5,PEN_b(PB06b)_R4,0,0,0.0,0.0
PEG(PB07)_R5,PEN_b(PB06b)_L6,2,39,19.5,9.192388155425117
PEG(PB07)_R5,PEN_b(PB06b)_R7,0,0,0.0,0.0
PEG(PB07)_R5,PEN_b(PB06b)_R2,0,0,0.0,0.0
PEG(PB07)_R5,PEN_b(PB06b)_R5,0,0,0.0,0.0
PEG(PB07)_R5,PEN_b(PB06b)_R6,2,44,22.0,12.727922061357855
PEG(PB07)_R5,PEN_b(PB06b)_R3,0,0,0.0,0.0
PEG(PB07)_R5,PEN_b(PB06b)_R8,0,0,0.0,0.0
PEG(PB07)_R5,PEN_b(PB06b)_R9,0,0,0.0,0.0
PEG(PB07)_R5,PEN_b(PB06b)_L9,0,0,0.0,0.0
PEG(PB07)_R5,PEN_b(PB06b)_L7,1,1,1.0,0.0
PEG(PB07)_R5,PEN_b(PB06b)_L8,0,0,0.0,0.0
PEG(PB07)_R5,PEN_b(PB06b)_L5,0,0,0.0,0.0
PEG(PB07)_R5,PEN_b(PB06b)_L2,0,0,0.0,0.0
PEG(PB07)_R5,PEN_b(PB06b)_L3,0,0,0.0,0.0
PEG(PB07)_R8,EPG(PB08)_L3,1,1,1.0,0.0
PEG(PB07)_R8,EPG(PB08)_R4,0,0,0.0,0.0
PEG(PB07)_R8,EPG(PB08)_R3,0,0,0.0,0.0
PEG(PB07)_R8,EPG(PB08)_L6,0,0,0.0,0.0
PEG(PB07)_R8,EPG(PB08)_L1,1,2,2.0,0.0
PEG(PB07)_R8,EPG(PB08)_R2,0,0,0.0,0.0
PEG(PB07)_R8,EPG(PB08)_L4,0,0,0.0,0.0
PEG(PB07)_R8,EPG(PB08)_R5,0,0,0.0,0.0
PEG(PB07)_R8,EPG(PB08)_L5,0,0,0.0,0.0
PEG(PB07)_R8,EPG(PB08)_L2,2,3,1.5,0.7071067811865476
PEG(PB07)_R8,EPG(PB08)_R6,0,0,0.0,0.0
PEG(PB07)_R8,EPG(PB08)_R7,2,2,1.0,0.0
PEG(PB07)_R8,EPG(PB08)_L7,0,0,0.0,0.0
PEG(PB07)_R8,EPG(PB08)_L8,0,0,0.0,0.0
PEG(PB07)_R8,EPG(PB08)_R8,4,6,1.5,0.5773502691896257
PEG(PB07)_R8,EPG(PB08)_R1,0,0,0.0,0.0
PEG(PB07)_R8,Delta7(PB15)_L6R3_L,0,0,0.0,0.0
PEG(PB07)_R8,Delta7(PB15)_L5R4_L,1,1,1.0,0.0
PEG(PB07)_R8,Delta7(PB15)_L4R5_R,0,0,0.0,0.0
PEG(PB07)_R8,Delta7(PB15)_L1L9R8_R,1,1,1.0,0.0
PEG(PB07)_R8,Delta7(PB15)_L8R1R9_L,0,0,0.0,0.0
PEG(PB07)_R8,Delta7(PB15)_L3R6_R,0,0,0.0,0.0
PEG(PB07)_R8,Delta7(PB15)_L7R2_L,0,0,0.0,0.0
PEG(PB07)_R8,Delta7(PB15)_L2R7_R,0,0,0.0,0.0
PEG(PB07)_R8,PEG(PB07)_R1,0,0,0.0,0.0
PEG(PB07)_R8,PEG(PB07)_L5,0,0,0.0,0.0
PEG(PB07)_R8,PEG(PB07)_L6,0,0,0.0,0.0
PEG(PB07)_R8,PEG(PB07)_R6,0,0,0.0,0.0
PEG(PB07)_R8,PEG(PB07)_R4,0,0,0.0,0.0
PEG(PB07)_R8,PEG(PB07)_L4,0,0,0.0,0.0
PEG(PB07)_R8,PEG(PB07)_R2,0,0,0.0,0.0
PEG(PB07)_R8,PEG(PB07)_R3,0,0,0.0,0.0
PEG(PB07)_R8,PEG(PB07)_L3,0,0,0.0,0.0
PEG(PB07)_R8,PEG(PB07)_R7,0,0,0.0,0.0
PEG(PB07)_R8,PEG(PB07)_L7,0,0,0.0,0.0
PEG(PB07)_R8,PEG(PB07)_L8,0,0,0.0,0.0
PEG(PB07)_R8,PEG(PB07)_R9,0,0,0.0,0.0
PEG(PB07)_R8,PEG(PB07)_L1,0,0,0.0,0.0
PEG(PB07)_R8,PEG(PB07)_L2,1,1,1.0,0.0
PEG(PB07)_R8,PEG(PB07)_L9,0,0,0.0,0.0
PEG(PB07)_R8,PEG(PB07)_R5,0,0,0.0,0.0
PEG(PB07)_R8,PEN_a(PB06a)_L7,0,0,0.0,0.0
PEG(PB07)_R8,PEN_a(PB06a)_R4,0,0,0.0,0.0
PEG(PB07)_R8,PEN_a(PB06a)_R3,0,0,0.0,0.0
PEG(PB07)_R8,PEN_a(PB06a)_L2,0,0,0.0,0.0
PEG(PB07)_R8,PEN_a(PB06a)_R6,0,0,0.0,0.0
PEG(PB07)_R8,PEN_a(PB06a)_L6,0,0,0.0,0.0
PEG(PB07)_R8,PEN_a(PB06a)_L4,0,0,0.0,0.0
PEG(PB07)_R8,PEN_a(PB06a)_R5,0,0,0.0,0.0
PEG(PB07)_R8,PEN_a(PB06a)_R2,0,0,0.0,0.0
PEG(PB07)_R8,PEN_a(PB06a)_R7,0,0,0.0,0.0
PEG(PB07)_R8,PEN_a(PB06a)_R8,0,0,0.0,0.0
PEG(PB07)_R8,PEN_a(PB06a)_L8,0,0,0.0,0.0
PEG(PB07)_R8,PEN_a(PB06a)_R9,0,0,0.0,0.0
PEG(PB07)_R8,PEN_a(PB06a)_L9,0,0,0.0,0.0
PEG(PB07)_R8,PEN_a(PB06a)_L3,1,1,1.0,0.0
PEG(PB07)_R8,PEN_a(PB06a)_L5,0,0,0.0,0.0
PEG(PB07)_R8,PEN_b(PB06b)_L4,1,2,2.0,0.0
PEG(PB07)_R8,PEN_b(PB06b)_R4,0,0,0.0,0.0
PEG(PB07)_R8,PEN_b(PB06b)_L6,0,0,0.0,0.0
PEG(PB07)_R8,PEN_b(PB06b)_R7,0,0,0.0,0.0
PEG(PB07)_R8,PEN_b(PB06b)_R2,0,0,0.0,0.0
PEG(PB07)_R8,PEN_b(PB06b)_R5,0,0,0.0,0.0
PEG(PB07)_R8,PEN_b(PB06b)_R6,0,0,0.0,0.0
PEG(PB07)_R8,PEN_b(PB06b)_R3,0,0,0.0,0.0
PEG(PB07)_R8,PEN_b(PB06b)_R8,1,1,1.0,0.0
PEG(PB07)_R8,PEN_b(PB06b)_R9,2,30,15.0,1.4142135623730951
PEG(PB07)_R8,PEN_b(PB06b)_L9,0,0,0.0,0.0
PEG(PB07)_R8,PEN_b(PB06b)_L7,0,0,0.0,0.0
PEG(PB07)_R8,PEN_b(PB06b)_L8,0,0,0.0,0.0
PEG(PB07)_R8,PEN_b(PB06b)_L5,0,0,0.0,0.0
PEG(PB07)_R8,PEN_b(PB06b)_L2,1,1,1.0,0.0
PEG(PB07)_R8,PEN_b(PB06b)_L3,1,28,28.0,0.0
PEN_a(PB06a)_L7,EPG(PB08)_L3,0,0,0.0,0.0
PEN_a(PB06a)_L7,EPG(PB08)_R4,3,231,77.0,11.532562594670797
PEN_a(PB06a)_L7,EPG(PB08)_R3,3,200,66.66666666666667,17.21433511156714
PEN_a(PB06a)_L7,EPG(PB08)_L6,3,226,75.33333333333333,7.371114795831994
PEN_a(PB06a)_L7,EPG(PB08)_L1,0,0,0.0,0.0
PEN_a(PB06a)_L7,EPG(PB08)_R2,2,11,5.5,0.7071067811865476
PEN_a(PB06a)_L7,EPG(PB08)_L4,1,3,3.0,0.0
PEN_a(PB06a)_L7,EPG(PB08)_R5,3,25,8.333333333333334,7.571877794400365
PEN_a(PB06a)_L7,EPG(PB08)_L5,3,91,30.333333333333332,25.73583752927682
PEN_a(PB06a)_L7,EPG(PB08)_L2,0,0,0.0,0.0
PEN_a(PB06a)_L7,EPG(PB08)_R6,0,0,0.0,0.0
PEN_a(PB06a)_L7,EPG(PB08)_R7,0,0,0.0,0.0
PEN_a(PB06a)_L7,EPG(PB08)_L7,3,29,9.666666666666666,8.144527815247077
PEN_a(PB06a)_L7,EPG(PB08)_L8,1,2,2.0,0.0
PEN_a(PB06a)_L7,EPG(PB08)_R8,0,0,0.0,0.0
PEN_a(PB06a)_L7,EPG(PB08)_R1,0,0,0.0,0.0
PEN_a(PB06a)_L7,Delta7(PB15)_L6R3_L,0,0,0.0,0.0
PEN_a(PB06a)_L7,Delta7(PB15)_L5R4_L,0,0,0.0,0.0
PEN_a(PB06a)_L7,Delta7(PB15)_L4R5_R,0,0,0.0,0.0
PEN_a(PB06a)_L7,Delta7(PB15)_L1L9R8_R,1,1,1.0,0.0
PEN_a(PB06a)_L7,Delta7(PB15)_L8R1R9_L,0,0,0.0,0.0
PEN_a(PB06a)_L7,Delta7(PB15)_L3R6_R,1,1,1.0,0.0
PEN_a(PB06a)_L7,Delta7(PB15)_L7R2_L,0,0,0.0,0.0
PEN_a(PB06a)_L7,Delta7(PB15)_L2R7_R,1,1,1.0,0.0
PEN_a(PB06a)_L7,PEG(PB07)_R1,0,0,0.0,0.0
PEN_a(PB06a)_L7,PEG(PB07)_L5,1,1,1.0,0.0
PEN_a(PB06a)_L7,PEG(PB07)_L6,1,3,3.0,0.0
PEN_a(PB06a)_L7,PEG(PB07)_R6,0,0,0.0,0.0
PEN_a(PB06a)_L7,PEG(PB07)_R4,1,1,1.0,0.0
PEN_a(PB06a)_L7,PEG(PB07)_L4,0,0,0.0,0.0
PEN_a(PB06a)_L7,PEG(PB07)_R2,0,0,0.0,0.0
PEN_a(PB06a)_L7,PEG(PB07)_R3,0,0,0.0,0.0
PEN_a(PB06a)_L7,PEG(PB07)_L3,0,0,0.0,0.0
PEN_a(PB06a)_L7,PEG(PB07)_R7,0,0,0.0,0.0
PEN_a(PB06a)_L7,PEG(PB07)_L7,1,1,1.0,0.0
PEN_a(PB06a)_L7,PEG(PB07)_L8,0,0,0.0,0.0
PEN_a(PB06a)_L7,PEG(PB07)_R9,0,0,0.0,0.0
PEN_a(PB06a)_L7,PEG(PB07)_L1,0,0,0.0,0.0
PEN_a(PB06a)_L7,PEG(PB07)_L2,0,0,0.0,0.0
PEN_a(PB06a)_L7,PEG(PB07)_L9,0,0,0.0,0.0
PEN_a(PB06a)_L7,PEG(PB07)_R5,0,0,0.0,0.0
PEN_a(PB06a)_L7,PEG(PB07)_R8,0,0,0.0,0.0
PEN_a(PB06a)_L7,PEN_a(PB06a)_R4,2,7,3.5,2.1213203435596424
PEN_a(PB06a)_L7,PEN_a(PB06a)_R3,0,0,0.0,0.0
PEN_a(PB06a)_L7,PEN_a(PB06a)_L2,1,31,31.0,0.0
PEN_a(PB06a)_L7,PEN_a(PB06a)_R6,1,3,3.0,0.0
PEN_a(PB06a)_L7,PEN_a(PB06a)_L6,3,40,13.333333333333334,10.692676621563626
PEN_a(PB06a)_L7,PEN_a(PB06a)_L4,2,23,11.5,4.949747468305833
PEN_a(PB06a)_L7,PEN_a(PB06a)_R5,1,9,9.0,0.0
PEN_a(PB06a)_L7,PEN_a(PB06a)_R2,0,0,0.0,0.0
PEN_a(PB06a)_L7,PEN_a(PB06a)_R7,0,0,0.0,0.0
PEN_a(PB06a)_L7,PEN_a(PB06a)_R8,0,0,0.0,0.0
PEN_a(PB06a)_L7,PEN_a(PB06a)_L8,2,27,13.5,10.606601717798213
PEN_a(PB06a)_L7,PEN_a(PB06a)_R9,0,0,0.0,0.0
PEN_a(PB06a)_L7,PEN_a(PB06a)_L9,1,27,27.0,0.0
PEN_a(PB06a)_L7,PEN_a(PB06a)_L3,1,19,19.0,0.0
PEN_a(PB06a)_L7,PEN_a(PB06a)_L5,1,15,15.0,0.0
PEN_a(PB06a)_L7,PEN_b(PB06b)_L4,2,10,5.0,0.0
PEN_a(PB06a)_L7,PEN_b(PB06b)_R4,0,0,0.0,0.0
PEN_a(PB06a)_L7,PEN_b(PB06b)_L6,3,9,3.0,2.0
PEN_a(PB06a)_L7,PEN_b(PB06b)_R7,0,0,0.0,0.0
PEN_a(PB06a)_L7,PEN_b(PB06b)_R2,0,0,0.0,0.0
PEN_a(PB06a)_L7,PEN_b(PB06b)_R5,1,12,12.0,0.0
PEN_a(PB06a)_L7,PEN_b(PB06b)_R6,0,0,0.0,0.0
PEN_a(PB06a)_L7,PEN_b(PB06b)_R3,0,0,0.0,0.0
PEN_a(PB06a)_L7,PEN_b(PB06b)_R8,0,0,0.0,0.0
PEN_a(PB06a)_L7,PEN_b(PB06b)_R9,0,0,0.0,0.0
PEN_a(PB06a)_L7,PEN_b(PB06b)_L9,2,18,9.0,2.8284271247461903
PEN_a(PB06a)_L7,PEN_b(PB06b)_L7,3,22,7.333333333333333,6.506407098647712
PEN_a(PB06a)_L7,PEN_b(PB06b)_L8,2,5,2.5,0.7071067811865476
PEN_a(PB06a)_L7,PEN_b(PB06b)_L5,1,8,8.0,0.0
PEN_a(PB06a)_L7,PEN_b(PB06b)_L2,1,6,6.0,0.0
PEN_a(PB06a)_L7,PEN_b(PB06b)_L3,1,5,5.0,0.0
PEN_a(PB06a)_R4,EPG(PB08)_L3,0,0,0.0,0.0
PEN_a(PB06a)_R4,EPG(PB08)_R4,6,80,13.333333333333334,8.640987597877148
PEN_a(PB06a)_R4,EPG(PB08)_R3,6,385,64.16666666666667,8.931218655181759
PEN_a(PB06a)_R4,EPG(PB08)_L6,6,166,27.666666666666668,11.826523862347155
PEN_a(PB06a)_R4,EPG(PB08)_L1,0,0,0.0,0.0
PEN_a(PB06a)_R4,EPG(PB08)_R2,4,175,43.75,6.18465843842649
PEN_a(PB06a)_R4,EPG(PB08)_L4,0,0,0.0,0.0
PEN_a(PB06a)_R4,EPG(PB08)_R5,0,0,0.0,0.0
PEN_a(PB06a)_R4,EPG(PB08)_L5,3,10,3.3333333333333335,3.2145502536643185
PEN_a(PB06a)_R4,EPG(PB08)_L2,0,0,0.0,0.0
PEN_a(PB06a)_R4,EPG(PB08)_R6,0,0,0.0,0.0
PEN_a(PB06a)_R4,EPG(PB08)_R7,0,0,0.0,0.0
PEN_a(PB06a)_R4,EPG(PB08)_L7,6,335,55.833333333333336,10.457851914550456
PEN_a(PB06a)_R4,EPG(PB08)_L8,8,81,10.125,4.421942042651784
PEN_a(PB06a)_R4,EPG(PB08)_R8,0,0,0.0,0.0
PEN_a(PB06a)_R4,EPG(PB08)_R1,3,11,3.6666666666666665,2.309401076758503
PEN_a(PB06a)_R4,Delta7(PB15)_L6R3_L,0,0,0.0,0.0
PEN_a(PB06a)_R4,Delta7(PB15)_L5R4_L,0,0,0.0,0.0
PEN_a(PB06a)_R4,Delta7(PB15)_L4R5_R,0,0,0.0,0.0
PEN_a(PB06a)_R4,Delta7(PB15)_L1L9R8_R,0,0,0.0,0.0
PEN_a(PB06a)_R4,Delta7(PB15)_L8R1R9_L,0,0,0.0,0.0
PEN_a(PB06a)_R4,Delta7(PB15)_L3R6_R,0,0,0.0,0.0
PEN_a(PB06a)_R4,Delta7(PB15)_L7R2_L,0,0,0.0,0.0
PEN_a(PB06a)_R4,Delta7(PB15)_L2R7_R,0,0,0.0,0.0
PEN_a(PB06a)_R4,PEG(PB07)_R1,0,0,0.0,0.0
PEN_a(PB06a)_R4,PEG(PB07)_L5,0,0,0.0,0.0
PEN_a(PB06a)_R4,PEG(PB07)_L6,1,1,1.0,0.0
PEN_a(PB06a)_R4,PEG(PB07)_R6,0,0,0.0,0.0
PEN_a(PB06a)_R4,PEG(PB07)_R4,1,1,1.0,0.0
PEN_a(PB06a)_R4,PEG(PB07)_L4,0,0,0.0,0.0
PEN_a(PB06a)_R4,PEG(PB07)_R2,1,1,1.0,0.0
PEN_a(PB06a)_R4,PEG(PB07)_R3,2,3,1.5,0.7071067811865476
PEN_a(PB06a)_R4,PEG(PB07)_L3,0,0,0.0,0.0
PEN_a(PB06a)_R4,PEG(PB07)_R7,0,0,0.0,0.0
PEN_a(PB06a)_R4,PEG(PB07)_L7,1,1,1.0,0.0
PEN_a(PB06a)_R4,PEG(PB07)_L8,1,1,1.0,0.0
PEN_a(PB06a)_R4,PEG(PB07)_R9,0,0,0.0,0.0
PEN_a(PB06a)_R4,PEG(PB07)_L1,0,0,0.0,0.0
PEN_a(PB06a)_R4,PEG(PB07)_L2,0,0,0.0,0.0
PEN_a(PB06a)_R4,PEG(PB07)_L9,0,0,0.0,0.0
PEN_a(PB06a)_R4,PEG(PB07)_R5,0,0,0.0,0.0
PEN_a(PB06a)_R4,PEG(PB07)_R8,0,0,0.0,0.0
PEN_a(PB06a)_R4,PEN_a(PB06a)_L7,2,6,3.0,1.4142135623730951
PEN_a(PB06a)_R4,PEN_a(PB06a)_R3,4,35,8.75,6.3966136874651625
PEN_a(PB06a)_R4,PEN_a(PB06a)_L2,0,0,0.0,0.0
PEN_a(PB06a)_R4,PEN_a(PB06a)_R6,5,49,9.8,5.674504383644443
PEN_a(PB06a)_R4,PEN_a(PB06a)_L6,0,0,0.0,0.0
PEN_a(PB06a)_R4,PEN_a(PB06a)_L4,0,0,0.0,0.0
PEN_a(PB06a)_R4,PEN_a(PB06a)_R5,4,31,7.75,6.994045086119096
PEN_a(PB06a)_R4,PEN_a(PB06a)_R2,2,33,16.5,4.949747468305833
PEN_a(PB06a)_R4,PEN_a(PB06a)_R7,2,36,18.0,2.8284271247461903
PEN_a(PB06a)_R4,PEN_a(PB06a)_R8,2,42,21.0,2.8284271247461903
PEN_a(PB06a)_R4,PEN_a(PB06a)_L8,3,20,6.666666666666667,5.507570547286102
PEN_a(PB06a)_R4,PEN_a(PB06a)_R9,2,39,19.5,2.1213203435596424
PEN_a(PB06a)_R4,PEN_a(PB06a)_L9,2,6,3.0,0.0
PEN_a(PB06a)_R4,PEN_a(PB06a)_L3,0,0,0.0,0.0
PEN_a(PB06a)_R4,PEN_a(PB06a)_L5,0,0,0.0,0.0
PEN_a(PB06a)_R4,PEN_b(PB06b)_L4,0,0,0.0,0.0
PEN_a(PB06a)_R4,PEN_b(PB06b)_R4,9,59,6.555555555555555,2.9627314724385294
PEN_a(PB06a)_R4,PEN_b(PB06b)_L6,0,0,0.0,0.0
PEN_a(PB06a)_R4,PEN_b(PB06b)_R7,2,10,5.0,1.4142135623730951
PEN_a(PB06a)_R4,PEN_b(PB06b)_R2,2,14,7.0,0.0
PEN_a(PB06a)_R4,PEN_b(PB06b)_R5,3,18,6.0,4.358898943540674
PEN_a(PB06a)_R4,PEN_b(PB06b)_R6,4,22,5.5,2.6457513110645907
PEN_a(PB06a)_R4,PEN_b(PB06b)_R3,3,12,4.0,3.0
PEN_a(PB06a)_R4,PEN_b(PB06b)_R8,2,14,7.0,1.4142135623730951
PEN_a(PB06a)_R4,PEN_b(PB06b)_R9,4,20,5.0,2.449489742783178
PEN_a(PB06a)_R4,PEN_b(PB06b)_L9,0,0,0.0,0.0
PEN_a(PB06a)_R4,PEN_b(PB06b)_L7,0,0,0.0,0.0
PEN_a(PB06a)_R4,PEN_b(PB06b)_L8,2,19,9.5,4.949747468305833
PEN_a(PB06a)_R4,PEN_b(PB06b)_L5,0,0,0.0,0.0
PEN_a(PB06a)_R4,PEN_b(PB06b)_L2,0,0,0.0,0.0
PEN_a(PB06a)_R4,PEN_b(PB06b)_L3,0,0,0.0,0.0
PEN_a(PB06a)_R3,EPG(PB08)_L3,0,0,0.0,0.0
PEN_a(PB06a)_R3,EPG(PB08)_R4,0,0,0.0,0.0
PEN_a(PB06a)_R3,EPG(PB08)_R3,4,67,16.75,12.606215398233788
PEN_a(PB06a)_R3,EPG(PB08)_L6,2,7,3.5,3.5355339059327378
PEN_a(PB06a)_R3,EPG(PB08)_L1,2,24,12.0,7.0710678118654755
PEN_a(PB06a)_R3,EPG(PB08)_R2,2,217,108.5,14.849242404917497
PEN_a(PB06a)_R3,EPG(PB08)_L4,0,0,0.0,0.0
PEN_a(PB06a)_R3,EPG(PB08)_R5,0,0,0.0,0.0
PEN_a(PB06a)_R3,EPG(PB08)_L5,0,0,0.0,0.0
PEN_a(PB06a)_R3,EPG(PB08)_L2,0,0,0.0,0.0
PEN_a(PB06a)_R3,EPG(PB08)_R6,0,0,0.0,0.0
PEN_a(PB06a)_R3,EPG(PB08)_R7,0,0,0.0,0.0
PEN_a(PB06a)_R3,EPG(PB08)_L7,3,179,59.666666666666664,22.18858565419016
PEN_a(PB06a)_R3,EPG(PB08)_L8,4,330,82.5,10.661457061146317
PEN_a(PB06a)_R3,EPG(PB08)_R8,0,0,0.0,0.0
PEN_a(PB06a)_R3,EPG(PB08)_R1,2,129,64.5,27.577164466275352
PEN_a(PB06a)_R3,Delta7(PB15)_L6R3_L,1,1,1.0,0.0
PEN_a(PB06a)_R3,Delta7(PB15)_L5R4_L,0,0,0.0,0.0
PEN_a(PB06a)_R3,Delta7(PB15)_L4R5_R,0,0,0.0,0.0
PEN_a(PB06a)_R3,Delta7(PB15)_L1L9R8_R,0,0,0.0,0.0
