instance_pre,instance_post,mean_syn_cnt,cs_weight
PEG(PB07)_R3,PEN_a(PB06a)_L4,0.0,0.0
PEG(PB07)_R3,PEN_a(PB06a)_L5,0.0,0.0
PEG(PB07)_R3,PEN_a(PB06a)_L6,0.0,0.0
PEG(PB07)_R3,PEN_a(PB06a)_L7,0.0,0.375
PEG(PB07)_R3,PEN_a(PB06a)_L8,0.0,1.625
PEG(PB07)_R3,PEN_a(PB06a)_L9,0.0,0.0
PEG(PB07)_R3,PEN_a(PB06a)_R2,0.0,0.0
PEG(PB07)_R3,PEN_a(PB06a)_R3,1.0,0.625
PEG(PB07)_R3,PEN_a(PB06a)_R4,2.0,1.125
PEG(PB07)_R3,PEN_a(PB06a)_R5,0.0,0.125
PEG(PB07)_R3,PEN_a(PB06a)_R6,0.0,0.0
PEG(PB07)_R3,PEN_a(PB06a)_R7,0.0,0.0
PEG(PB07)_R3,PEN_a(PB06a)_R8,0.0,0.0
PEG(PB07)_R3,PEN_a(PB06a)_R9,0.0,0.0
PEG(PB07)_R4,PEN_a(PB06a)_L2,0.0,0.0
PEG(PB07)_R4,PEN_a(PB06a)_L3,0.0,0.0
PEG(PB07)_R4,PEN_a(PB06a)_L4,0.0,0.0
PEG(PB07)_R4,PEN_a(PB06a)_L5,0.0,0.0
PEG(PB07)_R4,PEN_a(PB06a)_L6,0.0,0.375
PEG(PB07)_R4,PEN_a(PB06a)_L7,2.0,1.625
PEG(PB07)_R4,PEN_a(PB06a)_L8,0.0,0.0
PEG(PB07)_R4,PEN_a(PB06a)_L9,0.0,0.0
PEG(PB07)_R4,PEN_a(PB06a)_R2,0.0,0.0
PEG(PB07)_R4,PEN_a(PB06a)_R3,0.0,0.0
PEG(PB07)_R4,PEN_a(PB06a)_R4,0.0,0.625
PEG(PB07)_R4,PEN_a(PB06a)_R5,0.0,1.125
PEG(PB07)_R4,PEN_a(PB06a)_R6,0.0,0.125
PEG(PB07)_R4,PEN_a(PB06a)_R7,0.0,0.0
PEG(PB07)_R4,PEN_a(PB06a)_R8,0.0,0.0
PEG(PB07)_R4,PEN_a(PB06a)_R9,0.0,0.0
PEG(PB07)_R5,PEN_a(PB06a)_L2,0.0,0.0
PEG(PB07)_R5,PEN_a(PB06a)_L3,0.0,0.0
PEG(PB07)_R5,PEN_a(PB06a)_L4,0.0,0.0
PEG(PB07)_R5,PEN_a(PB06a)_L5,0.0,0.375
PEG(PB07)_R5,PEN_a(PB06a)_L6,2.5,1.625
PEG(PB07)_R5,PEN_a(PB06a)_L7,0.0,0.0
PEG(PB07)_R5,PEN_a(PB06a)_L8,0.0,0.0
PEG(PB07)_R5,PEN_a(PB06a)_L9,0.0,0.0
PEG(PB07)_R5,PEN_a(PB06a)_R2,0.0,0.0
PEG(PB07)_R5,PEN_a(PB06a)_R3,0.0,0.0
PEG(PB07)_R5,PEN_a(PB06a)_R4,0.0,0.0
PEG(PB07)_R5,PEN_a(PB06a)_R5,0.0,0.625
PEG(PB07)_R5,PEN_a(PB06a)_R6,2.0,1.125
PEG(PB07)_R5,PEN_a(PB06a)_R7,0.0,0.125
PEG(PB07)_R5,PEN_a(PB06a)_R8,0.0,0.0
PEG(PB07)_R5,PEN_a(PB06a)_R9,0.0,0.0
PEG(PB07)_R6,PEN_a(PB06a)_L2,0.0,0.0
PEG(PB07)_R6,PEN_a(PB06a)_L3,0.0,0.0
PEG(PB07)_R6,PEN_a(PB06a)_L4,0.0,0.375
PEG(PB07)_R6,PEN_a(PB06a)_L5,1.0,1.625
PEG(PB07)_R6,PEN_a(PB06a)_L6,0.0,0.0
PEG(PB07)_R6,PEN_a(PB06a)_L7,0.0,0.0
PEG(PB07)_R6,PEN_a(PB06a)_L8,0.0,0.0
PEG(PB07)_R6,PEN_a(PB06a)_L9,0.0,0.0
PEG(PB07)_R6,PEN_a(PB06a)_R2,0.0,0.0
PEG(PB07)_R6,PEN_a(PB06a)_R3,0.0,0.0
PEG(PB07)_R6,PEN_a(PB06a)_R4,0.0,0.0
PEG(PB07)_R6,PEN_a(PB06a)_R5,0.0,0.0
PEG(PB07)_R6,PEN_a(PB06a)_R6,0.0,0.625
PEG(PB07)_R6,PEN_a(PB06a)_R7,3.0,1.125
PEG(PB07)_R6,PEN_a(PB06a)_R8,0.0,0.125
PEG(PB07)_R6,PEN_a(PB06a)_R9,0.0,0.0
PEG(PB07)_R7,PEN_a(PB06a)_L2,0.0,0.0
PEG(PB07)_R7,PEN_a(PB06a)_L3,0.0,0.375
PEG(PB07)_R7,PEN_a(PB06a)_L4,3.0,1.625
PEG(PB07)_R7,PEN_a(PB06a)_L5,0.0,0.0
PEG(PB07)_R7,PEN_a(PB06a)_L6,0.0,0.0
PEG(PB07)_R7,PEN_a(PB06a)_L7,0.0,0.0
PEG(PB07)_R7,PEN_a(PB06a)_L8,0.0,0.0
PEG(PB07)_R7,PEN_a(PB06a)_L9,0.0,0.0
PEG(PB07)_R7,PEN_a(PB06a)_R2,0.0,0.0
PEG(PB07)_R7,PEN_a(PB06a)_R3,0.0,0.0
PEG(PB07)_R7,PEN_a(PB06a)_R4,0.0,0.0
PEG(PB07)_R7,PEN_a(PB06a)_R5,0.0,0.0
PEG(PB07)_R7,PEN_a(PB06a)_R6,0.0,0.0
PEG(PB07)_R7,PEN_a(PB06a)_R7,0.0,0.625
