instance_pre,instance_post,mean_syn_cnt,cs_weight
PEG(PB07)_L9,PEN_b(PB06b)_L3,3.0,1.25
PEG(PB07)_L9,PEN_b(PB06b)_L4,0.0,0.0
PEG(PB07)_L9,PEN_b(PB06b)_L5,0.0,0.0
PEG(PB07)_L9,PEN_b(PB06b)_L6,0.0,0.0
PEG(PB07)_L9,PEN_b(PB06b)_L7,0.0,0.0
PEG(PB07)_L9,PEN_b(PB06b)_L8,0.0,0.0
PEG(PB07)_L9,PEN_b(PB06b)_L9,1.0,1.0
PEG(PB07)_L9,PEN_b(PB06b)_R2,11.0,26.125
PEG(PB07)_L9,PEN_b(PB06b)_R3,0.0,0.375
PEG(PB07)_L9,PEN_b(PB06b)_R4,0.0,0.0
PEG(PB07)_L9,PEN_b(PB06b)_R5,0.0,0.0
PEG(PB07)_L9,PEN_b(PB06b)_R6,0.0,0.0
PEG(PB07)_L9,PEN_b(PB06b)_R7,0.0,0.0
PEG(PB07)_L9,PEN_b(PB06b)_R8,0.0,0.0
PEG(PB07)_L9,PEN_b(PB06b)_R9,0.0,2.125
PEG(PB07)_R2,PEN_b(PB06b)_L2,0.0,1.125
PEG(PB07)_R2,PEN_b(PB06b)_L3,0.0,0.0
PEG(PB07)_R2,PEN_b(PB06b)_L4,0.0,0.0
PEG(PB07)_R2,PEN_b(PB06b)_L5,0.0,0.0
PEG(PB07)_R2,PEN_b(PB06b)_L6,0.0,0.0
PEG(PB07)_R2,PEN_b(PB06b)_L7,0.0,0.0
PEG(PB07)_R2,PEN_b(PB06b)_L8,10.0,2.25
PEG(PB07)_R2,PEN_b(PB06b)_L9,31.0,28.75
PEG(PB07)_R2,PEN_b(PB06b)_R2,1.0,1.5
PEG(PB07)_R2,PEN_b(PB06b)_R3,44.0,27.0
PEG(PB07)_R2,PEN_b(PB06b)_R4,3.0,1.375
PEG(PB07)_R2,PEN_b(PB06b)_R5,0.0,0.0
PEG(PB07)_R2,PEN_b(PB06b)_R6,0.0,0.0
PEG(PB07)_R2,PEN_b(PB06b)_R7,0.0,0.0
PEG(PB07)_R2,PEN_b(PB06b)_R8,0.0,0.0
PEG(PB07)_R2,PEN_b(PB06b)_R9,0.0,0.0
PEG(PB07)_R3,PEN_b(PB06b)_L2,0.0,0.0
PEG(PB07)_R3,PEN_b(PB06b)_L3,0.0,0.0
PEG(PB07)_R3,PEN_b(PB06b)_L4,0.0,0.0
PEG(PB07)_R3,PEN_b(PB06b)_L5,0.0,0.0
PEG(PB07)_R3,PEN_b(PB06b)_L6,0.0,0.0
PEG(PB07)_R3,PEN_b(PB06b)_L7,2.0,2.25
PEG(PB07)_R3,PEN_b(PB06b)_L8,24.0,28.75
PEG(PB07)_R3,PEN_b(PB06b)_L9,1.0,1.125
PEG(PB07)_R3,PEN_b(PB06b)_R2,0.0,0.0
PEG(PB07)_R3,PEN_b(PB06b)_R3,1.0,1.5
PEG(PB07)_R3,PEN_b(PB06b)_R4,22.5,27.0
PEG(PB07)_R3,PEN_b(PB06b)_R5,0.0,1.375
PEG(PB07)_R3,PEN_b(PB06b)_R6,0.0,0.0
PEG(PB07)_R3,PEN_b(PB06b)_R7,0.0,0.0
PEG(PB07)_R3,PEN_b(PB06b)_R8,0.0,0.0
PEG(PB07)_R3,PEN_b(PB06b)_R9,0.0,0.0
PEG(PB07)_R4,PEN_b(PB06b)_L2,0.0,0.0
PEG(PB07)_R4,PEN_b(PB06b)_L3,0.0,0.0
PEG(PB07)_R4,PEN_b(PB06b)_L4,0.0,0.0
PEG(PB07)_R4,PEN_b(PB06b)_L5,0.0,0.0
PEG(PB07)_R4,PEN_b(PB06b)_L6,0.0,2.25
PEG(PB07)_R4,PEN_b(PB06b)_L7,53.0,28.75
PEG(PB07)_R4,PEN_b(PB06b)_L8,2.0,1.125
PEG(PB07)_R4,PEN_b(PB06b)_L9,0.0,0.0
PEG(PB07)_R4,PEN_b(PB06b)_R2,0.0,0.0
PEG(PB07)_R4,PEN_b(PB06b)_R3,0.0,0.0
PEG(PB07)_R4,PEN_b(PB06b)_R4,1.0,1.5
PEG(PB07)_R4,PEN_b(PB06b)_R5,58.0,27.0
PEG(PB07)_R4,PEN_b(PB06b)_R6,2.0,1.375
PEG(PB07)_R4,PEN_b(PB06b)_R7,0.0,0.0
PEG(PB07)_R4,PEN_b(PB06b)_R8,0.0,0.0
PEG(PB07)_R4,PEN_b(PB06b)_R9,0.0,0.0
PEG(PB07)_R5,PEN_b(PB06b)_L2,0.0,0.0
PEG(PB07)_R5,PEN_b(PB06b)_L3,0.0,0.0
PEG(PB07)_R5,PEN_b(PB06b)_L4,0.0,0.0
PEG(PB07)_R5,PEN_b(PB06b)_L5,0.0,2.25
PEG(PB07)_R5,PEN_b(PB06b)_L6,19.5,28.75
PEG(PB07)_R5,PEN_b(PB06b)_L7,1.0,1.125
PEG(PB07)_R5,PEN_b(PB06b)_L8,0.0,0.0
PEG(PB07)_R5,PEN_b(PB06b)_L9,0.0,0.0
PEG(PB07)_R5,PEN_b(PB06b)_R2,0.0,0.0
PEG(PB07)_R5,PEN_b(PB06b)_R3,0.0,0.0
PEG(PB07)_R5,PEN_b(PB06b)_R4,0.0,0.0
PEG(PB07)_R5,PEN_b(PB06b)_R5,0.0,1.5
PEG(PB07)_R5,PEN_b(PB06b)_R6,22.0,27.0
PEG(PB07)_R5,PEN_b(PB06b)_R7,0.0,1.375
PEG(PB07)_R5,PEN_b(PB06b)_R8,0.0,0.0
PEG(PB07)_R5,PEN_b(PB06b)_R9,0.0,0.0
PEG(PB07)_R6,PEN_b(PB06b)_L2,0.0,0.0
PEG(PB07)_R6,PEN_b(PB06b)_L3,0.0,0.0
PEG(PB07)_R6,PEN_b(PB06b)_L4,5.0,2.25
PEG(PB07)_R6,PEN_b(PB06b)_L5,31.0,28.75
PEG(PB07)_R6,PEN_b(PB06b)_L6,1.0,1.125
PEG(PB07)_R6,PEN_b(PB06b)_L7,0.0,0.0
PEG(PB07)_R6,PEN_b(PB06b)_L8,0.0,0.0
PEG(PB07)_R6,PEN_b(PB06b)_L9,0.0,0.0
PEG(PB07)_R6,PEN_b(PB06b)_R2,0.0,0.0
PEG(PB07)_R6,PEN_b(PB06b)_R3,0.0,0.0
PEG(PB07)_R6,PEN_b(PB06b)_R4,0.0,0.0
PEG(PB07)_R6,PEN_b(PB06b)_R5,0.0,0.0
PEG(PB07)_R6,PEN_b(PB06b)_R6,4.0,1.5
PEG(PB07)_R6,PEN_b(PB06b)_R7,27.0,27.0
PEG(PB07)_R6,PEN_b(PB06b)_R8,3.0,1.375
PEG(PB07)_R6,PEN_b(PB06b)_R9,0.0,0.0
