instance_pre,instance_post,mean_syn_cnt,cs_weight
PEG(PB07)_R2,EPG(PB08)_L4,0.0,0.0
PEG(PB07)_R2,EPG(PB08)_L5,0.0,0.0
PEG(PB07)_R2,EPG(PB08)_L6,0.0,0.0
PEG(PB07)_R2,EPG(PB08)_L7,1.6666666666666667,1.0
PEG(PB07)_R2,EPG(PB08)_L8,1.6666666666666667,1.75
PEG(PB07)_R2,EPG(PB08)_R1,1.0,1.0
PEG(PB07)_R2,EPG(PB08)_R2,7.0,3.375
PEG(PB07)_R2,EPG(PB08)_R3,1.0,0.5
PEG(PB07)_R2,EPG(PB08)_R4,0.0,0.0
PEG(PB07)_R2,EPG(PB08)_R5,0.0,0.0
PEG(PB07)_R2,EPG(PB08)_R6,0.0,0.0
PEG(PB07)_R2,EPG(PB08)_R7,0.0,0.0
PEG(PB07)_R2,EPG(PB08)_R8,0.0,0.0
PEG(PB07)_R3,EPG(PB08)_L1,0.0,0.0
PEG(PB07)_R3,EPG(PB08)_L2,0.0,0.0
PEG(PB07)_R3,EPG(PB08)_L3,0.0,0.0
PEG(PB07)_R3,EPG(PB08)_L4,0.0,0.0
PEG(PB07)_R3,EPG(PB08)_L5,0.0,0.0
PEG(PB07)_R3,EPG(PB08)_L6,1.5,1.0
PEG(PB07)_R3,EPG(PB08)_L7,2.6666666666666665,1.75
PEG(PB07)_R3,EPG(PB08)_L8,2.0,0.375
PEG(PB07)_R3,EPG(PB08)_R1,0.0,0.0
PEG(PB07)_R3,EPG(PB08)_R2,1.0,1.0
PEG(PB07)_R3,EPG(PB08)_R3,2.75,3.375
PEG(PB07)_R3,EPG(PB08)_R4,1.0,0.5
PEG(PB07)_R3,EPG(PB08)_R5,0.0,0.0
PEG(PB07)_R3,EPG(PB08)_R6,0.0,0.0
PEG(PB07)_R3,EPG(PB08)_R7,0.0,0.0
PEG(PB07)_R3,EPG(PB08)_R8,0.0,0.0
PEG(PB07)_R4,EPG(PB08)_L1,0.0,0.0
PEG(PB07)_R4,EPG(PB08)_L2,0.0,0.0
PEG(PB07)_R4,EPG(PB08)_L3,0.0,0.0
PEG(PB07)_R4,EPG(PB08)_L4,0.0,0.0
PEG(PB07)_R4,EPG(PB08)_L5,1.0,1.0
PEG(PB07)_R4,EPG(PB08)_L6,2.0,1.75
PEG(PB07)_R4,EPG(PB08)_L7,0.0,0.375
PEG(PB07)_R4,EPG(PB08)_L8,0.0,0.0
PEG(PB07)_R4,EPG(PB08)_R1,0.0,0.0
PEG(PB07)_R4,EPG(PB08)_R2,0.0,0.0
PEG(PB07)_R4,EPG(PB08)_R3,1.0,1.0
PEG(PB07)_R4,EPG(PB08)_R4,7.0,3.375
PEG(PB07)_R4,EPG(PB08)_R5,0.0,0.5
PEG(PB07)_R4,EPG(PB08)_R6,0.0,0.0
PEG(PB07)_R4,EPG(PB08)_R7,0.0,0.0
PEG(PB07)_R4,EPG(PB08)_R8,0.0,0.0
PEG(PB07)_R5,EPG(PB08)_L1,0.0,0.0
PEG(PB07)_R5,EPG(PB08)_L2,0.0,0.0
PEG(PB07)_R5,EPG(PB08)_L3,0.0,0.0
PEG(PB07)_R5,EPG(PB08)_L4,1.3333333333333333,1.0
PEG(PB07)_R5,EPG(PB08)_L5,2.3333333333333335,1.75
PEG(PB07)_R5,EPG(PB08)_L6,0.0,0.375
PEG(PB07)_R5,EPG(PB08)_L7,0.0,0.0
PEG(PB07)_R5,EPG(PB08)_L8,0.0,0.0
PEG(PB07)_R5,EPG(PB08)_R1,0.0,0.0
PEG(PB07)_R5,EPG(PB08)_R2,0.0,0.0
PEG(PB07)_R5,EPG(PB08)_R3,0.0,0.0
PEG(PB07)_R5,EPG(PB08)_R4,1.0,1.0
PEG(PB07)_R5,EPG(PB08)_R5,3.3333333333333335,3.375
PEG(PB07)_R5,EPG(PB08)_R6,1.0,0.5
PEG(PB07)_R5,EPG(PB08)_R7,0.0,0.0
PEG(PB07)_R5,EPG(PB08)_R8,0.0,0.0
PEG(PB07)_R6,EPG(PB08)_L1,0.0,0.0
PEG(PB07)_R6,EPG(PB08)_L2,0.0,0.0
PEG(PB07)_R6,EPG(PB08)_L3,1.0,1.0
PEG(PB07)_R6,EPG(PB08)_L4,2.0,1.75
PEG(PB07)_R6,EPG(PB08)_L5,0.0,0.375
PEG(PB07)_R6,EPG(PB08)_L6,0.0,0.0
PEG(PB07)_R6,EPG(PB08)_L7,0.0,0.0
PEG(PB07)_R6,EPG(PB08)_L8,0.0,0.0
PEG(PB07)_R6,EPG(PB08)_R1,0.0,0.0
PEG(PB07)_R6,EPG(PB08)_R2,0.0,0.0
PEG(PB07)_R6,EPG(PB08)_R3,0.0,0.0
PEG(PB07)_R6,EPG(PB08)_R4,0.0,0.0
PEG(PB07)_R6,EPG(PB08)_R5,1.0,1.0
PEG(PB07)_R6,EPG(PB08)_R6,1.6666666666666667,3.375
PEG(PB07)_R6,EPG(PB08)_R7,0.0,0.5
PEG(PB07)_R6,EPG(PB08)_R8,0.0,0.0
PEG(PB07)_R7,EPG(PB08)_L1,0.0,0.0
PEG(PB07)_R7,EPG(PB08)_L2,1.0,1.0
PEG(PB07)_R7,EPG(PB08)_L3,3.0,1.75
PEG(PB07)_R7,EPG(PB08)_L4,0.0,0.375
PEG(PB07)_R7,EPG(PB08)_L5,0.0,0.0
PEG(PB07)_R7,EPG(PB08)_L6,0.0,0.0
PEG(PB07)_R7,EPG(PB08)_L7,0.0,0.0
PEG(PB07)_R7,EPG(PB08)_L8,0.0,0.0
PEG(PB07)_R7,EPG(PB08)_R1,0.0,0.0
PEG(PB07)_R7,EPG(PB08)_R2,0.0,0.0
PEG(PB07)_R7,EPG(PB08)_R3,0.0,0.0
PEG(PB07)_R7,EPG(PB08)_R4,0.0,0.0
PEG(PB07)_R7,EPG(PB08)_R5,0.0,0.0
PEG(PB07)_R7,EPG(PB08)_R6,2.0,1.0
PEG(PB07)_R7,EPG(PB08)_R7,1.3333333333333333,3.375
PEG(PB07)_R7,EPG(PB08)_R8,1.0,0.5
PEG(PB07)_R8,EPG(PB08)_L1,2.0,1.0
PEG(PB07)_R8,EPG(PB08)_L2,1.5,1.75
PEG(PB07)_R8,EPG(PB08)_L3,1.0,0.375
PEG(PB07)_R8,EPG(PB08)_L4,0.0,0.0
PEG(PB07)_R8,EPG(PB08)_L5,0.0,0.0
PEG(PB07)_R8,EPG(PB08)_L6,0.0,0.0
PEG(PB07)_R8,EPG(PB08)_L7,0.0,0.0
PEG(PB07)_R8,EPG(PB08)_L8,0.0,0.0
PEG(PB07)_R8,EPG(PB08)_R1,0.0,0.5
PEG(PB07)_R8,EPG(PB08)_R2,0.0,0.0
PEG(PB07)_R8,EPG(PB08)_R3,0.0,0.0
PEG(PB07)_R8,EPG(PB08)_R4,0.0,0.0
PEG(PB07)_R8,EPG(PB08)_R5,0.0,0.0
PEG(PB07)_R8,EPG(PB08)_R6,0.0,0.0
PEG(PB07)_R8,EPG(PB08)_R7,1.0,1.0
PEG(PB07)_R8,EPG(PB08)_R8,1.5,3.375
