instance_pre,instance_post,mean_syn_cnt,cs_weight
PEN_b(PB06b)_R4,PEN_b(PB06b)_L2,0.0,0.0
PEN_b(PB06b)_R4,PEN_b(PB06b)_L3,0.0,0.0
PEN_b(PB06b)_R4,PEN_b(PB06b)_L4,0.0,0.0
PEN_b(PB06b)_R4,PEN_b(PB06b)_L5,0.0,0.0
PEN_b(PB06b)_R4,PEN_b(PB06b)_L6,0.0,0.0
PEN_b(PB06b)_R4,PEN_b(PB06b)_L7,2.0,1.25
PEN_b(PB06b)_R4,PEN_b(PB06b)_L8,13.0,8.375
PEN_b(PB06b)_R4,PEN_b(PB06b)_L9,0.0,0.125
PEN_b(PB06b)_R4,PEN_b(PB06b)_R2,19.5,19.125
PEN_b(PB06b)_R4,PEN_b(PB06b)_R3,9.5,12.75
PEN_b(PB06b)_R4,PEN_b(PB06b)_R4,0.0,0.0
PEN_b(PB06b)_R4,PEN_b(PB06b)_R5,14.5,14.25
PEN_b(PB06b)_R4,PEN_b(PB06b)_R6,13.0,20.375
PEN_b(PB06b)_R4,PEN_b(PB06b)_R7,11.5,13.875
PEN_b(PB06b)_R4,PEN_b(PB06b)_R8,24.0,19.625
PEN_b(PB06b)_R4,PEN_b(PB06b)_R9,11.75,14.875
PEN_b(PB06b)_R5,PEN_b(PB06b)_L2,0.0,0.0
PEN_b(PB06b)_R5,PEN_b(PB06b)_L3,0.0,0.0
PEN_b(PB06b)_R5,PEN_b(PB06b)_L4,0.0,0.0
PEN_b(PB06b)_R5,PEN_b(PB06b)_L5,0.0,0.0
PEN_b(PB06b)_R5,PEN_b(PB06b)_L6,3.0,1.25
PEN_b(PB06b)_R5,PEN_b(PB06b)_L7,13.0,8.375
PEN_b(PB06b)_R5,PEN_b(PB06b)_L8,0.0,0.125
PEN_b(PB06b)_R5,PEN_b(PB06b)_L9,0.0,0.0
PEN_b(PB06b)_R5,PEN_b(PB06b)_R2,21.0,14.875
PEN_b(PB06b)_R5,PEN_b(PB06b)_R3,24.0,19.125
PEN_b(PB06b)_R5,PEN_b(PB06b)_R4,8.0,12.75
PEN_b(PB06b)_R5,PEN_b(PB06b)_R5,0.0,0.0
PEN_b(PB06b)_R5,PEN_b(PB06b)_R6,8.333333333333334,14.25
PEN_b(PB06b)_R5,PEN_b(PB06b)_R7,25.0,20.375
PEN_b(PB06b)_R5,PEN_b(PB06b)_R8,27.0,13.875
PEN_b(PB06b)_R5,PEN_b(PB06b)_R9,29.0,19.625
PEN_b(PB06b)_R6,PEN_b(PB06b)_L2,0.0,0.0
PEN_b(PB06b)_R6,PEN_b(PB06b)_L3,0.0,0.0
PEN_b(PB06b)_R6,PEN_b(PB06b)_L4,0.0,0.0
PEN_b(PB06b)_R6,PEN_b(PB06b)_L5,2.0,1.25
PEN_b(PB06b)_R6,PEN_b(PB06b)_L6,6.25,8.375
PEN_b(PB06b)_R6,PEN_b(PB06b)_L7,1.5,0.125
PEN_b(PB06b)_R6,PEN_b(PB06b)_L8,0.0,0.0
PEN_b(PB06b)_R6,PEN_b(PB06b)_L9,0.0,0.0
PEN_b(PB06b)_R6,PEN_b(PB06b)_R2,9.0,19.625
PEN_b(PB06b)_R6,PEN_b(PB06b)_R3,5.0,14.875
PEN_b(PB06b)_R6,PEN_b(PB06b)_R4,16.5,19.125
PEN_b(PB06b)_R6,PEN_b(PB06b)_R5,13.0,12.75
PEN_b(PB06b)_R6,PEN_b(PB06b)_R6,0.0,0.0
PEN_b(PB06b)_R6,PEN_b(PB06b)_R7,7.5,14.25
PEN_b(PB06b)_R6,PEN_b(PB06b)_R8,21.0,20.375
PEN_b(PB06b)_R6,PEN_b(PB06b)_R9,7.5,13.875
PEN_b(PB06b)_R7,PEN_b(PB06b)_L2,0.0,0.0
PEN_b(PB06b)_R7,PEN_b(PB06b)_L3,0.0,0.0
PEN_b(PB06b)_R7,PEN_b(PB06b)_L4,0.0,1.25
PEN_b(PB06b)_R7,PEN_b(PB06b)_L5,5.0,8.375
PEN_b(PB06b)_R7,PEN_b(PB06b)_L6,0.0,0.125
PEN_b(PB06b)_R7,PEN_b(PB06b)_L7,0.0,0.0
PEN_b(PB06b)_R7,PEN_b(PB06b)_L8,0.0,0.0
PEN_b(PB06b)_R7,PEN_b(PB06b)_L9,0.0,0.0
PEN_b(PB06b)_R7,PEN_b(PB06b)_R2,14.0,13.875
PEN_b(PB06b)_R7,PEN_b(PB06b)_R3,16.0,19.625
PEN_b(PB06b)_R7,PEN_b(PB06b)_R4,10.0,14.875
PEN_b(PB06b)_R7,PEN_b(PB06b)_R5,21.0,19.125
PEN_b(PB06b)_R7,PEN_b(PB06b)_R6,10.0,12.75
PEN_b(PB06b)_R7,PEN_b(PB06b)_R7,0.0,0.0
PEN_b(PB06b)_R7,PEN_b(PB06b)_R8,24.0,14.25
PEN_b(PB06b)_R7,PEN_b(PB06b)_R9,15.5,20.375
PEN_b(PB06b)_R8,PEN_b(PB06b)_L2,0.0,0.0
PEN_b(PB06b)_R8,PEN_b(PB06b)_L3,2.0,1.25
PEN_b(PB06b)_R8,PEN_b(PB06b)_L4,6.5,8.375
PEN_b(PB06b)_R8,PEN_b(PB06b)_L5,0.0,0.125
PEN_b(PB06b)_R8,PEN_b(PB06b)_L6,0.0,0.0
PEN_b(PB06b)_R8,PEN_b(PB06b)_L7,0.0,0.0
PEN_b(PB06b)_R8,PEN_b(PB06b)_L8,0.0,0.0
PEN_b(PB06b)_R8,PEN_b(PB06b)_L9,0.0,0.0
PEN_b(PB06b)_R8,PEN_b(PB06b)_R2,26.0,20.375
PEN_b(PB06b)_R8,PEN_b(PB06b)_R3,19.0,13.875
PEN_b(PB06b)_R8,PEN_b(PB06b)_R4,25.5,19.625
PEN_b(PB06b)_R8,PEN_b(PB06b)_R5,26.0,14.875
PEN_b(PB06b)_R8,PEN_b(PB06b)_R6,9.5,19.125
PEN_b(PB06b)_R8,PEN_b(PB06b)_R7,20.0,12.75
PEN_b(PB06b)_R8,PEN_b(PB06b)_R8,0.0,0.0
PEN_b(PB06b)_R8,PEN_b(PB06b)_R9,23.5,14.25
PEN_b(PB06b)_R9,PEN_b(PB06b)_L2,1.0,1.25
PEN_b(PB06b)_R9,PEN_b(PB06b)_L3,10.0,8.375
PEN_b(PB06b)_R9,PEN_b(PB06b)_L4,0.0,0.125
PEN_b(PB06b)_R9,PEN_b(PB06b)_L5,0.0,0.0
PEN_b(PB06b)_R9,PEN_b(PB06b)_L6,0.0,0.0
PEN_b(PB06b)_R9,PEN_b(PB06b)_L7,0.0,0.0
PEN_b(PB06b)_R9,PEN_b(PB06b)_L8,0.0,0.0
PEN_b(PB06b)_R9,PEN_b(PB06b)_L9,0.0,0.0
PEN_b(PB06b)_R9,PEN_b(PB06b)_R2,13.5,14.25
PEN_b(PB06b)_R9,PEN_b(PB06b)_R3,18.0,20.375
PEN_b(PB06b)_R9,PEN_b(PB06b)_R4,11.5,13.875
PEN_b(PB06b)_R9,PEN_b(PB06b)_R5,26.5,19.625
PEN_b(PB06b)_R9,PEN_b(PB06b)_R6,6.0,14.875
PEN_b(PB06b)_R9,PEN_b(PB06b)_R7,17.5,19.125
PEN_b(PB06b)_R9,PEN_b(PB06b)_R8,18.0,12.75
PEN_b(PB06b)_R9,PEN_b(PB06b)_R9,0.0,0.0
