instance_pre,instance_post,mean_syn_cnt,cs_weight
PEN_a(PB06a)_L9,EPG(PB08)_L3,1.0,0.125
PEN_a(PB06a)_L9,EPG(PB08)_L4,0.0,0.0
PEN_a(PB06a)_L9,EPG(PB08)_L5,0.0,0.0
PEN_a(PB06a)_L9,EPG(PB08)_L6,5.666666666666667,4.125
PEN_a(PB06a)_L9,EPG(PB08)_L7,53.333333333333336,39.0
PEN_a(PB06a)_L9,EPG(PB08)_L8,76.5,70.5
PEN_a(PB06a)_L9,EPG(PB08)_R1,64.0,42.375
PEN_a(PB06a)_L9,EPG(PB08)_R2,90.5,69.125
PEN_a(PB06a)_L9,EPG(PB08)_R3,22.666666666666668,13.875
PEN_a(PB06a)_L9,EPG(PB08)_R4,3.5,1.0
PEN_a(PB06a)_L9,EPG(PB08)_R5,0.0,0.0
PEN_a(PB06a)_L9,EPG(PB08)_R6,0.0,0.0
PEN_a(PB06a)_L9,EPG(PB08)_R7,0.0,0.0
PEN_a(PB06a)_L9,EPG(PB08)_R8,3.0,3.125
PEN_a(PB06a)_R2,EPG(PB08)_L1,106.5,71.5
PEN_a(PB06a)_R2,EPG(PB08)_L2,15.0,9.875
PEN_a(PB06a)_R2,EPG(PB08)_L3,1.5,0.5
PEN_a(PB06a)_R2,EPG(PB08)_L4,0.0,0.0
PEN_a(PB06a)_R2,EPG(PB08)_L5,0.0,0.0
PEN_a(PB06a)_R2,EPG(PB08)_L6,0.0,0.0
PEN_a(PB06a)_R2,EPG(PB08)_L7,0.0,3.25
PEN_a(PB06a)_R2,EPG(PB08)_L8,28.5,40.625
PEN_a(PB06a)_R2,EPG(PB08)_R1,97.5,75.625
PEN_a(PB06a)_R2,EPG(PB08)_R2,8.0,12.0
PEN_a(PB06a)_R2,EPG(PB08)_R3,0.0,0.25
PEN_a(PB06a)_R2,EPG(PB08)_R4,0.0,0.0
PEN_a(PB06a)_R2,EPG(PB08)_R5,0.0,0.0
PEN_a(PB06a)_R2,EPG(PB08)_R6,0.0,0.0
PEN_a(PB06a)_R2,EPG(PB08)_R7,4.0,2.625
PEN_a(PB06a)_R2,EPG(PB08)_R8,35.5,42.75
PEN_a(PB06a)_R3,EPG(PB08)_L1,12.0,9.875
PEN_a(PB06a)_R3,EPG(PB08)_L2,0.0,0.5
PEN_a(PB06a)_R3,EPG(PB08)_L3,0.0,0.0
PEN_a(PB06a)_R3,EPG(PB08)_L4,0.0,0.0
PEN_a(PB06a)_R3,EPG(PB08)_L5,0.0,0.0
PEN_a(PB06a)_R3,EPG(PB08)_L6,3.5,3.25
PEN_a(PB06a)_R3,EPG(PB08)_L7,59.666666666666664,40.625
PEN_a(PB06a)_R3,EPG(PB08)_L8,82.5,71.5
PEN_a(PB06a)_R3,EPG(PB08)_R1,64.5,42.75
PEN_a(PB06a)_R3,EPG(PB08)_R2,108.5,75.625
PEN_a(PB06a)_R3,EPG(PB08)_R3,16.75,12.0
PEN_a(PB06a)_R3,EPG(PB08)_R4,0.0,0.25
PEN_a(PB06a)_R3,EPG(PB08)_R5,0.0,0.0
PEN_a(PB06a)_R3,EPG(PB08)_R6,0.0,0.0
PEN_a(PB06a)_R3,EPG(PB08)_R7,0.0,0.0
PEN_a(PB06a)_R3,EPG(PB08)_R8,0.0,2.625
PEN_a(PB06a)_R4,EPG(PB08)_L1,0.0,0.5
PEN_a(PB06a)_R4,EPG(PB08)_L2,0.0,0.0
PEN_a(PB06a)_R4,EPG(PB08)_L3,0.0,0.0
PEN_a(PB06a)_R4,EPG(PB08)_L4,0.0,0.0
PEN_a(PB06a)_R4,EPG(PB08)_L5,3.3333333333333335,3.25
PEN_a(PB06a)_R4,EPG(PB08)_L6,27.666666666666668,40.625
PEN_a(PB06a)_R4,EPG(PB08)_L7,55.833333333333336,71.5
PEN_a(PB06a)_R4,EPG(PB08)_L8,10.125,9.875
PEN_a(PB06a)_R4,EPG(PB08)_R1,3.6666666666666665,2.625
PEN_a(PB06a)_R4,EPG(PB08)_R2,43.75,42.75
PEN_a(PB06a)_R4,EPG(PB08)_R3,64.16666666666667,75.625
PEN_a(PB06a)_R4,EPG(PB08)_R4,13.333333333333334,12.0
PEN_a(PB06a)_R4,EPG(PB08)_R5,0.0,0.25
PEN_a(PB06a)_R4,EPG(PB08)_R6,0.0,0.0
PEN_a(PB06a)_R4,EPG(PB08)_R7,0.0,0.0
PEN_a(PB06a)_R4,EPG(PB08)_R8,0.0,0.0
PEN_a(PB06a)_R5,EPG(PB08)_L1,0.0,0.0
PEN_a(PB06a)_R5,EPG(PB08)_L2,0.0,0.0
PEN_a(PB06a)_R5,EPG(PB08)_L3,0.0,0.0
PEN_a(PB06a)_R5,EPG(PB08)_L4,4.5,3.25
PEN_a(PB06a)_R5,EPG(PB08)_L5,38.666666666666664,40.625
PEN_a(PB06a)_R5,EPG(PB08)_L6,82.33333333333333,71.5
PEN_a(PB06a)_R5,EPG(PB08)_L7,14.0,9.875
PEN_a(PB06a)_R5,EPG(PB08)_L8,1.0,0.5
PEN_a(PB06a)_R5,EPG(PB08)_R1,0.0,0.0
PEN_a(PB06a)_R5,EPG(PB08)_R2,5.5,2.625
PEN_a(PB06a)_R5,EPG(PB08)_R3,60.0,42.75
PEN_a(PB06a)_R5,EPG(PB08)_R4,85.66666666666667,75.625
PEN_a(PB06a)_R5,EPG(PB08)_R5,10.666666666666666,12.0
PEN_a(PB06a)_R5,EPG(PB08)_R6,0.0,0.25
PEN_a(PB06a)_R5,EPG(PB08)_R7,0.0,0.0
PEN_a(PB06a)_R5,EPG(PB08)_R8,0.0,0.0
PEN_a(PB06a)_R6,EPG(PB08)_L1,0.0,0.0
PEN_a(PB06a)_R6,EPG(PB08)_L2,0.0,0.0
PEN_a(PB06a)_R6,EPG(PB08)_L3,3.6666666666666665,3.25
PEN_a(PB06a)_R6,EPG(PB08)_L4,24.666666666666668,40.625
PEN_a(PB06a)_R6,EPG(PB08)_L5,37.833333333333336,71.5
PEN_a(PB06a)_R6,EPG(PB08)_L6,5.8,9.875
PEN_a(PB06a)_R6,EPG(PB08)_L7,0.0,0.5
PEN_a(PB06a)_R6,EPG(PB08)_L8,0.0,0.0
PEN_a(PB06a)_R6,EPG(PB08)_R1,0.0,0.0
PEN_a(PB06a)_R6,EPG(PB08)_R2,0.0,0.0
PEN_a(PB06a)_R6,EPG(PB08)_R3,3.6666666666666665,2.625
PEN_a(PB06a)_R6,EPG(PB08)_R4,23.5,42.75
PEN_a(PB06a)_R6,EPG(PB08)_R5,45.833333333333336,75.625
PEN_a(PB06a)_R6,EPG(PB08)_R6,8.333333333333334,12.0
PEN_a(PB06a)_R6,EPG(PB08)_R7,2.0,0.25
PEN_a(PB06a)_R6,EPG(PB08)_R8,0.0,0.0
PEN_a(PB06a)_R7,EPG(PB08)_L1,0.0,0.0
PEN_a(PB06a)_R7,EPG(PB08)_L2,3.0,3.25
PEN_a(PB06a)_R7,EPG(PB08)_L3,40.666666666666664,40.625
PEN_a(PB06a)_R7,EPG(PB08)_L4,60.333333333333336,71.5
PEN_a(PB06a)_R7,EPG(PB08)_L5,6.666666666666667,9.875
PEN_a(PB06a)_R7,EPG(PB08)_L6,0.0,0.5
PEN_a(PB06a)_R7,EPG(PB08)_L7,0.0,0.0
PEN_a(PB06a)_R7,EPG(PB08)_L8,0.0,0.0
PEN_a(PB06a)_R7,EPG(PB08)_R1,0.0,0.0
PEN_a(PB06a)_R7,EPG(PB08)_R2,0.0,0.0
PEN_a(PB06a)_R7,EPG(PB08)_R3,0.0,0.0
PEN_a(PB06a)_R7,EPG(PB08)_R4,1.0,2.625
PEN_a(PB06a)_R7,EPG(PB08)_R5,39.666666666666664,42.75
PEN_a(PB06a)_R7,EPG(PB08)_R6,71.0,75.625
PEN_a(PB06a)_R7,EPG(PB08)_R7,7.5,12.0
PEN_a(PB06a)_R7,EPG(PB08)_R8,0.0,0.25
PEN_a(PB06a)_R8,EPG(PB08)_L1,8.0,3.25
PEN_a(PB06a)_R8,EPG(PB08)_L2,44.0,40.625
PEN_a(PB06a)_R8,EPG(PB08)_L3,83.33333333333333,71.5
PEN_a(PB06a)_R8,EPG(PB08)_L4,8.0,9.875
PEN_a(PB06a)_R8,EPG(PB08)_L5,1.0,0.5
PEN_a(PB06a)_R8,EPG(PB08)_L6,0.0,0.0
PEN_a(PB06a)_R8,EPG(PB08)_L7,0.0,0.0
PEN_a(PB06a)_R8,EPG(PB08)_L8,0.0,0.0
PEN_a(PB06a)_R8,EPG(PB08)_R1,0.0,0.25
PEN_a(PB06a)_R8,EPG(PB08)_R2,0.0,0.0
PEN_a(PB06a)_R8,EPG(PB08)_R3,0.0,0.0
PEN_a(PB06a)_R8,EPG(PB08)_R4,0.0,0.0
PEN_a(PB06a)_R8,EPG(PB08)_R5,3.0,2.625
PEN_a(PB06a)_R8,EPG(PB08)_R6,41.0,42.75
PEN_a(PB06a)_R8,EPG(PB08)_R7,81.0,75.625
PEN_a(PB06a)_R8,EPG(PB08)_R8,12.0,12.0
PEN_a(PB06a)_R9,EPG(PB08)_L1,65.5,40.625
PEN_a(PB06a)_R9,EPG(PB08)_L2,67.0,71.5
PEN_a(PB06a)_R9,EPG(PB08)_L3,9.333333333333334,9.875
PEN_a(PB06a)_R9,EPG(PB08)_L4,1.0,0.5
PEN_a(PB06a)_R9,EPG(PB08)_L5,0.0,0.0
PEN_a(PB06a)_R9,EPG(PB08)_L6,0.0,0.0
PEN_a(PB06a)_R9,EPG(PB08)_L7,0.0,0.0
PEN_a(PB06a)_R9,EPG(PB08)_L8,2.6666666666666665,3.25
PEN_a(PB06a)_R9,EPG(PB08)_R1,22.0,12.0
PEN_a(PB06a)_R9,EPG(PB08)_R2,0.0,0.25
PEN_a(PB06a)_R9,EPG(PB08)_R3,0.0,0.0
PEN_a(PB06a)_R9,EPG(PB08)_R4,0.0,0.0
PEN_a(PB06a)_R9,EPG(PB08)_R5,0.0,0.0
PEN_a(PB06a)_R9,EPG(PB08)_R6,2.5,2.625
PEN_a(PB06a)_R9,EPG(PB08)_R7,37.0,42.75
PEN_a(PB06a)_R9,EPG(PB08)_R8,54.5,75.625
