instance_pre,instance_post,mean_syn_cnt,cs_weight
PEN_b(PB06b)_R3,EPG(PB08)_R8,0.0,0.5
PEN_b(PB06b)_R4,EPG(PB08)_L1,0.0,0.0
PEN_b(PB06b)_R4,EPG(PB08)_L2,0.0,0.0
PEN_b(PB06b)_R4,EPG(PB08)_L3,0.0,0.0
PEN_b(PB06b)_R4,EPG(PB08)_L4,0.0,0.0
PEN_b(PB06b)_R4,EPG(PB08)_L5,2.0,1.0
PEN_b(PB06b)_R4,EPG(PB08)_L6,17.666666666666668,19.5
PEN_b(PB06b)_R4,EPG(PB08)_L7,37.0,53.25
PEN_b(PB06b)_R4,EPG(PB08)_L8,2.8,1.125
PEN_b(PB06b)_R4,EPG(PB08)_R1,0.0,0.5
PEN_b(PB06b)_R4,EPG(PB08)_R2,11.5,14.875
PEN_b(PB06b)_R4,EPG(PB08)_R3,47.333333333333336,57.125
PEN_b(PB06b)_R4,EPG(PB08)_R4,6.0,2.875
PEN_b(PB06b)_R4,EPG(PB08)_R5,0.0,0.0
PEN_b(PB06b)_R4,EPG(PB08)_R6,0.0,0.0
PEN_b(PB06b)_R4,EPG(PB08)_R7,0.0,0.0
PEN_b(PB06b)_R4,EPG(PB08)_R8,0.0,0.0
PEN_b(PB06b)_R5,EPG(PB08)_L1,0.0,0.0
PEN_b(PB06b)_R5,EPG(PB08)_L2,0.0,0.0
PEN_b(PB06b)_R5,EPG(PB08)_L3,0.0,0.0
PEN_b(PB06b)_R5,EPG(PB08)_L4,0.0,1.0
PEN_b(PB06b)_R5,EPG(PB08)_L5,18.5,19.5
PEN_b(PB06b)_R5,EPG(PB08)_L6,78.0,53.25
PEN_b(PB06b)_R5,EPG(PB08)_L7,0.0,1.125
PEN_b(PB06b)_R5,EPG(PB08)_L8,0.0,0.0
PEN_b(PB06b)_R5,EPG(PB08)_R1,0.0,0.0
PEN_b(PB06b)_R5,EPG(PB08)_R2,0.0,0.5
PEN_b(PB06b)_R5,EPG(PB08)_R3,22.666666666666668,14.875
PEN_b(PB06b)_R5,EPG(PB08)_R4,77.66666666666667,57.125
PEN_b(PB06b)_R5,EPG(PB08)_R5,0.0,2.875
PEN_b(PB06b)_R5,EPG(PB08)_R6,0.0,0.0
PEN_b(PB06b)_R5,EPG(PB08)_R7,0.0,0.0
PEN_b(PB06b)_R5,EPG(PB08)_R8,0.0,0.0
PEN_b(PB06b)_R6,EPG(PB08)_L1,0.0,0.0
PEN_b(PB06b)_R6,EPG(PB08)_L2,0.0,0.0
PEN_b(PB06b)_R6,EPG(PB08)_L3,0.0,1.0
PEN_b(PB06b)_R6,EPG(PB08)_L4,10.333333333333334,19.5
PEN_b(PB06b)_R6,EPG(PB08)_L5,31.0,53.25
PEN_b(PB06b)_R6,EPG(PB08)_L6,1.5,1.125
PEN_b(PB06b)_R6,EPG(PB08)_L7,0.0,0.0
PEN_b(PB06b)_R6,EPG(PB08)_L8,0.0,0.0
PEN_b(PB06b)_R6,EPG(PB08)_R1,0.0,0.0
PEN_b(PB06b)_R6,EPG(PB08)_R2,0.0,0.0
PEN_b(PB06b)_R6,EPG(PB08)_R3,1.0,0.5
PEN_b(PB06b)_R6,EPG(PB08)_R4,10.833333333333334,14.875
